Model,MSO2024
Firmware Version,1.35
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0002
Sample Interval,1.60E-08
Filter Frequency,2.00E+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,MATH
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,-0.08
9.42E-04,-0.12
9.42E-04,-0.12
9.42E-04,0
9.42E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.04
9.43E-04,0
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,0
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.04
9.43E-04,-0.04
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.2
9.43E-04,-0.08
9.43E-04,-0.08
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.04
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.16
9.43E-04,-0.04
9.43E-04,-0.04
9.43E-04,-0.08
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.12
9.43E-04,-0.08
9.43E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.2
9.44E-04,-0.04
9.44E-04,0
9.44E-04,-0.28
9.44E-04,-0.04
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.04
9.44E-04,0
9.44E-04,-0.04
9.44E-04,-0.2
9.44E-04,0.04
9.44E-04,-0.08
9.44E-04,-0.2
9.44E-04,0
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.04
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.04
9.44E-04,-0.04
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,0
9.44E-04,-0.08
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.44E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.08
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.04
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.04
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,0
9.45E-04,-0.2
9.45E-04,-0.04
9.45E-04,-0.12
9.45E-04,-0.04
9.45E-04,-0.04
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.04
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.08
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.08
9.45E-04,0
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.45E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.08
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.08
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,0
9.46E-04,-0.2
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.08
9.46E-04,0
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.08
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.16
9.46E-04,-0.08
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.04
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.16
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.46E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.2
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.08
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,0
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.08
9.47E-04,-0.08
9.47E-04,-0.08
9.47E-04,-0.08
9.47E-04,-0.04
9.47E-04,-0.04
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.12
9.47E-04,-0.16
9.47E-04,-0.12
9.47E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.04
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.04
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.04
9.48E-04,-0.08
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.2
9.48E-04,0.04
9.48E-04,0
9.48E-04,-0.16
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.04
9.48E-04,-0.08
9.48E-04,-0.16
9.48E-04,-0.12
9.48E-04,-0.04
9.48E-04,-0.08
9.48E-04,-0.2
9.48E-04,0
9.48E-04,0.04
9.48E-04,-0.2
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.12
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,0
9.48E-04,-0.08
9.48E-04,-0.08
9.48E-04,-0.12
9.48E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.04
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.08
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.49E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.08
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.04
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.04
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.16
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.08
9.50E-04,-0.08
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.12
9.50E-04,-0.04
9.50E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.08
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.08
9.51E-04,-0.12
9.51E-04,-0.08
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.08
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.04
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.04
9.51E-04,-0.12
9.51E-04,-0.04
9.51E-04,-0.12
9.51E-04,0
9.51E-04,-0.08
9.51E-04,-0.12
9.51E-04,-0.2
9.51E-04,-0.04
9.51E-04,-0.12
9.51E-04,-0.04
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.08
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.12
9.51E-04,-0.08
9.52E-04,-0.12
9.52E-04,-0.08
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.08
9.52E-04,-0.12
9.52E-04,-0.08
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,0
9.52E-04,-0.04
9.52E-04,-0.08
9.52E-04,-0.04
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.08
9.52E-04,-0.08
9.52E-04,-0.08
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.04
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.04
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.04
9.52E-04,-0.04
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,-0.04
9.52E-04,-0.08
9.52E-04,-0.04
9.52E-04,-0.12
9.52E-04,-0.2
9.52E-04,-0.12
9.52E-04,0
9.52E-04,-0.2
9.52E-04,-0.12
9.52E-04,-0.08
9.52E-04,-0.12
9.52E-04,-0.12
9.52E-04,0
9.52E-04,-0.2
9.52E-04,-0.04
9.52E-04,0
9.52E-04,-0.2
9.52E-04,0
9.52E-04,-0.08
9.52E-04,-0.12
9.52E-04,0
9.52E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.04
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,0
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.08
9.53E-04,-0.08
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.04
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.16
9.53E-04,-0.04
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.08
9.53E-04,-0.12
9.53E-04,-0.12
9.53E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.16
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.16
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.04
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.04
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.04
9.54E-04,-0.16
9.54E-04,0
9.54E-04,-0.08
9.54E-04,-0.12
9.54E-04,-0.12
9.54E-04,-0.08
9.54E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,0
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.04
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,0
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,0
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.16
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,0
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.12
9.55E-04,-0.08
9.55E-04,-0.08
9.55E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,0
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,0
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,0
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.08
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.56E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.04
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.04
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.04
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.04
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.08
9.57E-04,-0.08
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,0
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,-0.12
9.57E-04,0
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,0
9.58E-04,-0.2
9.58E-04,0
9.58E-04,-0.2
9.58E-04,-0.08
9.58E-04,0
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.04
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.08
9.58E-04,-0.24
9.58E-04,0.12
9.58E-04,-0.12
9.58E-04,-0.28
9.58E-04,-0.12
9.58E-04,-0.12
9.58E-04,-0.08
9.58E-04,-0.12
9.58E-04,-0.16
9.58E-04,-0.12
9.58E-04,0
9.58E-04,-0.2
9.58E-04,-0.2
9.59E-04,-0.04
9.59E-04,0
9.59E-04,-0.2
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,0
9.59E-04,-0.08
9.59E-04,-0.04
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.04
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,0
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.04
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,0
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,0
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.12
9.59E-04,-0.08
9.59E-04,-0.08
9.59E-04,-0.12
9.59E-04,-0.04
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.04
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.04
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.04
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.16
9.60E-04,-0.16
9.60E-04,-0.12
9.60E-04,-0.04
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.04
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.04
9.60E-04,-0.08
9.60E-04,-0.08
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.08
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.60E-04,-0.12
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,0
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,0.04
9.61E-04,-0.2
9.61E-04,-0.2
9.61E-04,-0.04
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,-0.04
9.61E-04,-0.12
9.61E-04,-0.12
9.61E-04,0.08
9.61E-04,-0.2
9.61E-04,-0.12
9.61E-04,0.08
9.61E-04,-0.2
9.61E-04,-0.16
9.61E-04,-0.04
9.61E-04,-0.12
9.61E-04,-0.12
